,MAX,MIN
2136,6,0
2137,27,8
2138,18,0
2139,6,0
2140,76,0
2141,17,5
2142,38,0
2143,24,0
2144,29,0
2145,12,0
2146,10,0
2147,17,11
2148,5,0
2149,23,0
2150,53,2
2151,35,6
2152,58,0
2153,5,0
2154,11,0
2155,41,5
2156,12,0
2157,6,0
2158,23,6
2159,39,0
2160,22,6
2161,40,0
2162,34,0
2163,24,0
2164,11,2
2165,16,0
2166,16,6
2167,26,0
2168,12,6
2169,21,0
2170,33,0
2171,28,0
2172,6,0
2173,42,0
2174,17,0
2175,40,0
2176,45,6
2177,18,11
2178,30,0
2179,45,6
2180,17,6
2181,18,0
2182,5,0
2183,5,0
2184,23,5
2185,17,0
2186,22,0
2187,27,0
2188,22,6
2189,6,0
2190,16,11
2191,15,0
2192,32,0
2193,18,0
2194,10,6
2195,24,0
2196,34,18
2197,23,0
2198,6,0
2199,39,0
2200,18,5
2201,22,0
2202,6,0
2203,64,6
2204,34,5
2205,17,0
2206,6,5
2207,18,5
2208,23,0
2209,5,0
2210,6,0
2211,10,6
2212,59,0
2213,6,0
2214,18,5
2215,12,0
2216,27,0
2217,23,11
2218,22,0
2219,18,0
2220,23,0
2221,29,0
2222,0,0
2223,11,5
2224,0,0
2225,28,0
2226,10,0
2227,12,0
2228,23,17
2229,5,5
2230,6,5
2231,23,5
2232,16,0
2233,10,0
2234,11,0
2235,16,5
2236,10,0
2237,0,0
2238,15,0
2239,6,0
2240,12,11
2241,10,6
2242,52,5
2243,46,0
2244,22,0
2245,17,0
2246,12,0
2247,6,5
2248,6,5
2249,30,0
2250,11,11
2251,59,0
2252,14,0
2253,35,5
2254,22,0
2255,10,0
2256,56,0
2257,17,5
2258,17,0
2259,0,0
2260,6,0
2261,6,5
2262,16,5
2263,47,0
2264,17,6
2265,12,5
2266,17,6
2267,6,0
2268,44,0
2269,12,0
2270,5,0
2271,0,0
2272,28,0
2273,11,0
2274,10,10
2275,11,6
2276,0,0
2277,22,0
2278,10,6
2279,5,0
2280,6,0
2281,22,0
2282,6,0
2283,17,0
2284,8,6
2285,24,0
2286,34,0
2287,12,11
2288,12,6
2289,10,0
2290,21,5
2291,18,0
2292,11,10
2293,11,5
2294,47,0
2295,12,5
2296,36,5
2297,17,12
2298,11,0
2299,17,6
2300,0,0
2301,2,0
2302,12,0
2303,23,0
2304,39,0
2305,45,0
2306,36,0
2307,24,0
2308,16,0
2309,10,0
2310,38,0
2311,29,0
2312,20,0
2313,11,0
2314,11,5
2315,20,0
2316,22,0
2317,21,0
2318,40,0
2319,30,6
2320,42,0
2321,22,0
2322,10,0
2323,17,0
2324,29,5
2325,48,0
2326,23,0
2327,10,5
2328,28,0
2329,34,0
2330,20,0
2331,11,0
2332,19,0
2333,56,0
2334,40,0
2335,6,0
2336,22,5
2337,59,0
2338,11,0
2339,32,0
2340,12,0
2341,26,0
2342,45,0
2343,29,0
2344,12,0
2345,18,0
2346,40,0
2347,16,5
2348,11,0
2349,40,0
2350,14,0
2351,29,0
2352,27,0
2353,22,0
2354,47,10
2355,24,5
2356,13,0
2357,23,6
2358,46,0
2359,6,0
2360,38,0
2361,13,0
2362,36,0
2363,33,0
2364,39,0
2365,10,0
2366,5,0
2367,20,0
2368,0,0
2369,16,6
2370,5,5
2371,16,0
2372,5,0
2373,12,0
2374,23,5
2375,0,0
2376,21,0
2377,40,0
2378,28,0
2379,23,0
2380,6,0
2381,6,0
2382,30,5
2383,6,6
2384,40,0
2385,6,0
2386,37,0
2387,17,0
2388,26,0
2389,18,0
2390,17,0
2391,12,0
2392,12,0
2393,29,0
2394,41,0
2395,33,6
2396,0,0
2397,57,0
2398,12,0
2399,38,0
2400,11,0
2401,38,0
2402,18,0
2403,24,0
2404,25,0
2405,16,5
2406,17,6
2407,51,0
2408,23,0
2409,5,0
2410,35,0
2411,11,6
2412,12,0
2413,35,5
2414,12,0
2415,12,0
2416,10,5
2417,12,5
2418,6,0
2419,6,5
2420,5,0
2421,12,0
2422,40,0
2423,29,0
2424,12,0
2425,17,6
2426,23,5
2427,0,0
2428,23,0
2429,16,7
2430,18,0
2431,11,0
2432,12,10
2433,6,0
2434,6,0
2435,11,5
2436,6,0
2437,17,0
2438,12,0
2439,5,0
2440,35,0
2441,58,0
2442,11,0
2443,6,0
2444,6,0
2445,44,6
2446,17,5
2447,16,5
2448,17,0
2449,16,0
2450,12,5
2451,5,0
2452,6,2
2453,17,0
2454,5,0
2455,5,0
2456,5,0
2457,35,0
2458,20,0
2459,16,0
2460,15,0
2461,11,6
2462,12,0
2463,5,5
2464,40,0
2465,28,0
2466,17,0
2467,10,0
2468,22,10
2469,5,5
2470,45,0
2471,35,0
2472,11,0
2473,6,0
2474,46,0
2475,17,0
2476,50,0
2477,5,0
2478,30,0
2479,16,6
2480,16,0
2481,32,0
2482,34,0
2483,16,0
2484,35,0
2485,38,0
2486,12,0
2487,17,0
2488,6,5
2489,11,6
2490,11,6
2491,6,5
2492,17,5
2493,28,0
2494,5,0
2495,17,0
2496,6,0
2497,44,0
2498,15,0
2499,11,5
2500,18,6
2501,11,0
2502,24,0
2503,0,0
2504,29,0
2505,16,0
2506,41,0
2507,6,5
2508,30,0
2509,12,0
2510,11,10
2511,10,0
2512,34,6
2513,16,0
2514,11,0
2515,11,6
2516,38,0
2517,76,0
2518,16,0
2519,23,0
2520,42,0
2521,34,0
2522,21,6
2523,12,0
2524,0,0
2525,34,0
2526,11,5
2527,5,5
2528,35,0
2529,6,5
2530,41,0
2531,23,0
2532,5,0
2533,47,0
2534,6,0
2535,35,0
2536,24,0
2537,12,0
2538,11,6
2539,19,0
2540,0,0
2541,6,0
2542,12,6
2543,40,0
2544,10,10
2545,28,6
2546,17,0
2547,18,6
2548,38,0
2549,26,10
2550,18,0
2551,6,0
2552,22,0
2553,35,0
2554,6,0
2555,5,0
2556,18,7
2557,81,0
2558,29,0
2559,35,0
2560,29,0
2561,11,5
2562,58,0
2563,24,9
2564,34,0
2565,29,0
2566,45,0
2567,18,6
2568,64,5
2569,16,6
2570,0,0
2571,24,5
2572,16,5
2573,29,0
2574,11,10
2575,58,0
2576,21,6
2577,17,5
2578,36,0
2579,17,0
2580,30,0
2581,17,5
2582,11,5
2583,10,6
2584,45,0
2585,6,6
2586,17,6
2587,12,0
2588,5,0
2589,29,0
2590,17,5
2591,10,0
2592,17,0
2593,2,0
2594,104,0
2595,18,0
2596,5,0
2597,16,0
2598,24,0
2599,34,0
2600,35,0
2601,26,0
2602,0,0
2603,34,0
2604,6,0
2605,23,0
2606,17,0
2607,29,0
2608,26,0
2609,18,6
2610,21,0
2611,57,0
2612,16,0
2613,36,0
2614,27,0
2615,48,0
2616,23,0
2617,40,0
2618,29,0
2619,24,0
2620,6,0
2621,55,0
2622,50,0
2623,17,0
2624,66,0
2625,29,0
2626,12,0
2627,16,0
2628,0,0
2629,26,0
2630,5,0
2631,5,0
2632,46,0
2633,6,0
2634,27,6
2635,5,0
2636,22,0
2637,39,0
2638,10,0
2639,12,0
2640,63,0
2641,34,0
2642,47,0
2643,44,0
2644,6,0
2645,18,0
2646,27,0
2647,12,0
2648,23,5
2649,11,0
2650,78,0
2651,6,0
2652,6,0
2653,6,0
2654,17,5
2655,39,0
2656,22,0
2657,45,0
2658,10,0
2659,12,0
2660,21,0
2661,18,0
2662,68,0
2663,35,0
2664,50,0
2665,11,0
2666,27,0
2667,0,0
2668,6,0
2669,68,0
2670,38,0
2671,70,0
2672,12,0
2673,5,0
2674,30,0
2675,12,5
2676,0,0
2677,12,0
2678,12,0
2679,40,0
2680,18,0
2681,35,0
2682,0,0
2683,26,0
2684,68,0
2685,6,0
2686,50,0
2687,11,0
2688,47,0
2689,11,0
2690,64,0
2691,12,0
2692,28,5
2693,12,0
2694,5,0
2695,11,0
2696,24,6
2697,28,0
2698,5,0
2699,6,6
2700,17,0
2701,6,0
2702,50,0
2703,16,5
2704,0,0
2705,16,0
2706,34,2
2707,17,2
2708,17,0
2709,24,0
2710,12,6
2711,30,0
2712,12,0
2713,5,0
2714,35,0
2715,43,0
2716,11,0
2717,18,0
2718,41,0
2719,45,0
2720,17,5
2721,23,0
2722,30,0
2723,30,0
2724,6,0
2725,64,0
2726,38,0
2727,5,0
2728,11,6
2729,5,0
2730,29,0
2731,12,0
2732,8,0
2733,0,0
2734,18,0
2735,29,0
2736,12,5
2737,6,5
2738,62,0
2739,23,0
2740,21,0
2741,26,0
2742,6,0
2743,58,0
2744,26,0
2745,11,6
2746,11,0
2747,15,0
2748,5,0
2749,6,0
2750,26,0
2751,46,5
2752,6,6
2753,18,0
2754,39,0
2755,27,0
2756,29,0
2757,17,0
2758,0,0
2759,23,0
2760,16,0
2761,34,0
2762,0,0
2763,41,0
2764,45,0
2765,6,0
2766,23,6
2767,17,5
2768,17,5
2769,12,0
2770,5,0
2771,11,0
2772,12,5
2773,5,0
2774,23,0
2775,6,6
2776,16,5
2777,12,0
2778,17,0
2779,17,5
2780,12,0
2781,49,0
2782,6,5
2783,35,0
2784,17,5
2785,18,0
2786,11,5
2787,6,0
2788,28,0
2789,34,0
2790,11,6
2791,18,0
2792,6,0
2793,11,0
2794,6,5
2795,22,5
2796,12,5
2797,12,0
2798,6,5
2799,23,0
2800,0,0
2801,29,0
2802,16,0
2803,54,0
2804,0,0
2805,28,5
2806,5,0
2807,6,0
2808,35,0
2809,22,0
2810,12,5
2811,10,5
2812,11,10
2813,29,0
2814,17,0
2815,35,0
2816,32,0
2817,17,0
2818,11,0
2819,26,5
2820,23,0
2821,44,0
2822,33,0
2823,11,5
2824,16,5
2825,18,0
2826,6,0
2827,63,2
2828,11,0
2829,0,0
2830,16,0
2831,18,10
2832,50,0
2833,11,6
2834,17,6
2835,7,0
2836,12,0
2837,5,0
2838,44,0
2839,16,6
2840,38,0
2841,68,5
2842,6,5
2843,29,5
2844,17,11
2845,6,0
2846,11,6
2847,0,0
2848,17,0
2849,21,0
2850,35,0
2851,39,5
2852,7,5
2853,5,5
2854,28,6
2855,6,6
2856,17,0
2857,28,0
2858,0,0
2859,42,0
2860,17,0
2861,18,0
2862,5,0
2863,0,0
2864,38,0
2865,18,0
2866,17,0
2867,27,0
2868,27,0
2869,0,0
2870,10,0
2871,43,0
2872,18,0
2873,27,0
2874,5,0
2875,15,6
2876,17,6
2877,20,12
2878,12,5
2879,24,5
2880,5,5
2881,10,6
2882,18,0
2883,11,7
2884,22,0
2885,18,5
2886,27,0
2887,17,0
2888,28,0
2889,18,5
2890,22,0
2891,0,0
2892,16,0
2893,38,0
2894,35,0
2895,30,0
2896,17,0
2897,12,0
2898,16,0
2899,6,0
2900,24,0
2901,0,0
2902,26,0
2903,26,0
2904,12,0
2905,19,6
2906,5,0
2907,5,0
2908,34,0
2909,6,0
2910,29,0
2911,39,0
2912,24,6
2913,50,0
2914,35,0
2915,5,0
2916,47,0
2917,28,0
2918,35,0
2919,16,0
2920,5,0
2921,23,0
2922,17,0
2923,0,0
2924,12,0
2925,23,0
2926,17,0
2927,16,5
2928,33,0
2929,47,0
2930,6,0
2931,43,0
2932,12,0
2933,16,0
2934,12,0
2935,27,0
2936,50,0
2937,51,0
2938,40,0
2939,6,5
2940,6,0
2941,15,0
2942,56,0
2943,16,0
2944,23,0
2945,36,10
2946,42,5
2947,6,0
2948,57,0
2949,27,0
2950,29,0
2951,11,0
2952,6,0
2953,23,6
2954,5,0
2955,6,0
2956,23,0
2957,6,5
2958,20,0
2959,16,11
2960,16,6
2961,29,5
2962,62,0
2963,2,0
2964,45,0
2965,23,0
2966,22,5
2967,20,0
2968,11,0
2969,16,0
2970,6,0
2971,0,0
2972,52,0
2973,35,0
2974,11,0
2975,6,5
2976,24,0
2977,45,0
2978,56,0
2979,28,0
2980,28,2
2981,39,0
2982,22,0
2983,10,0
2984,6,5
2985,23,0
2986,26,0
2987,22,0
2988,18,0
2989,5,0
2990,33,0
2991,5,5
2992,0,0
2993,12,0
2994,19,0
2995,2,0
2996,6,5
2997,29,0
2998,40,0
2999,15,0
3000,12,0
3001,24,0
3002,6,0
3003,11,5
3004,14,5
3005,21,0
3006,24,0
3007,6,0
3008,6,5
3009,6,0
3010,17,0
3011,17,6
3012,5,0
3013,6,5
3014,16,0
3015,45,0
3016,29,0
3017,20,5
3018,16,6
3019,23,0
3020,12,0
3021,17,0
3022,35,0
3023,18,0
3024,29,0
3025,6,2
3026,55,0
3027,11,0
3028,24,0
3029,22,0
3030,12,5
3031,0,0
3032,6,0
3033,23,5
3034,16,5
3035,27,0
3036,19,0
3037,6,0
3038,32,0
3039,10,0
3040,17,0
3041,0,0
3042,76,0
3043,35,0
3044,33,2
3045,12,0
3046,48,0
3047,6,5
3048,21,0
3049,18,5
3050,29,0
3051,22,0
3052,17,0
3053,17,0
3054,10,0
3055,35,6
3056,29,0
3057,28,17
3058,0,0
3059,10,5
3060,29,0
3061,15,0
3062,6,6
3063,24,0
3064,50,0
3065,11,0
3066,128,0
3067,18,12
3068,12,7
3069,44,0
3070,10,0
3071,17,11
3072,6,0
3073,11,6
3074,16,0
3075,17,0
3076,5,0
3077,11,6
3078,0,0
3079,11,0
3080,29,6
3081,21,0
3082,29,0
3083,18,0
3084,17,6
3085,17,17
3086,16,6
3087,51,6
3088,11,0
3089,37,5
3090,39,0
3091,23,6
3092,22,0
3093,28,0
3094,16,0
3095,6,6
3096,22,0
3097,10,5
3098,16,5
3099,0,0
3100,33,0
3101,29,12
3102,5,5
3103,23,0
3104,48,0
3105,18,0
3106,12,6
3107,8,6
3108,23,0
3109,18,0
3110,22,5
3111,5,0
3112,12,0
3113,34,0
3114,18,5
3115,28,6
3116,6,5
3117,6,6
3118,12,0
3119,11,5
3120,11,0
3121,30,0
3122,22,0
3123,27,0
3124,15,0
3125,11,5
3126,51,0
3127,11,6
3128,16,5
3129,30,0
3130,45,0
3131,11,5
3132,12,6
3133,10,0
3134,21,0
3135,14,0
3136,33,6
3137,21,5
3138,48,10
3139,18,0
3140,38,0
3141,29,5
3142,22,0
3143,12,5
3144,34,0
3145,24,5
3146,11,11
3147,11,0
3148,6,0
3149,16,14
3150,29,6
3151,20,0
3152,11,6
3153,12,0
3154,18,5
3155,17,11
3156,17,11
3157,6,0
3158,24,0
3159,27,12
3160,11,0
3161,28,6
3162,6,0
3163,11,0
3164,19,0
3165,38,0
3166,28,12
3167,6,5
3168,11,0
3169,0,0
3170,34,0
3171,89,0
3172,67,0
3173,5,0
3174,22,0
3175,17,5
3176,41,0
3177,12,0
3178,17,0
3179,22,5
3180,12,0
3181,18,6
3182,24,0
3183,17,6
3184,24,0
3185,16,0
3186,15,11
3187,22,0
3188,50,0
3189,21,5
3190,35,0
3191,10,5
3192,18,12
3193,16,0
3194,11,0
3195,29,0
3196,40,12
3197,22,0
3198,23,6
3199,10,10
3200,12,0
3201,22,6
3202,18,10
3203,24,0
3204,11,0
3205,11,5
3206,5,0
3207,37,0
3208,6,5
3209,34,6
3210,46,0
3211,27,0
3212,48,0
3213,27,6
3214,15,0
3215,27,0
3216,0,0
3217,6,0
3218,21,0
3219,27,0
3220,0,0
3221,6,5
3222,28,0
3223,16,0
3224,16,0
3225,11,0
3226,40,0
3227,33,0
3228,10,5
3229,51,0
3230,33,0
3231,88,0
3232,12,0
3233,23,0
3234,45,0
3235,45,0
3236,29,0
3237,0,0
3238,5,5
3239,17,0
3240,28,5
3241,5,0
3242,12,6
3243,12,0
3244,25,0
3245,4,0
3246,11,0
3247,16,6
3248,0,0
3249,39,0
3250,34,0
3251,45,0
3252,54,0
3253,24,0
3254,56,0
3255,18,0
3256,12,0
3257,27,0
3258,6,0
3259,65,0
3260,35,0
3261,6,0
3262,16,0
3263,11,0
3264,22,0
3265,17,6
3266,6,5
3267,31,0
3268,34,6
3269,0,0
3270,23,0
3271,53,0
3272,16,0
3273,12,0
3274,26,0
3275,5,0
3276,11,5
3277,11,0
3278,5,0
3279,23,0
3280,10,0
3281,42,0
3282,5,0
3283,29,0
3284,5,0
3285,15,0
3286,43,0
3287,15,5
3288,18,0
3289,23,0
3290,10,0
3291,33,0
3292,34,0
3293,26,5
3294,16,0
3295,53,0
3296,48,6
3297,16,0
3298,11,0
3299,30,0
3300,11,0
3301,35,0
3302,17,0
3303,39,0
3304,47,0
3305,22,6
3306,15,0
3307,0,0
3308,6,5
3309,24,5
3310,0,0
3311,14,0
3312,119,0
3313,21,0
3314,45,0
3315,57,0
3316,0,0
3317,6,0
3318,24,10
3319,35,0
3320,18,5
3321,59,0
3322,6,0
3323,57,0
3324,11,0
3325,10,0
3326,29,0
3327,24,0
3328,16,0
3329,11,0
3330,11,6
3331,36,0
3332,24,5
3333,5,0
3334,23,11
3335,22,0
3336,44,0
3337,12,0
3338,52,0
3339,34,0
3340,10,0
3341,29,0
3342,11,0
3343,28,0
3344,32,0
3345,11,6
3346,30,0
3347,0,0
3348,23,0
3349,12,0
3350,27,0
3351,6,0
3352,52,0
3353,10,0
3354,17,0
3355,11,6
3356,60,0
3357,29,0
3358,37,6
3359,33,0
3360,18,6
3361,29,5
3362,34,0
3363,81,0
3364,5,2
3365,12,0
3366,35,5
3367,50,0
3368,32,0
3369,36,0
3370,24,0
3371,5,5
3372,5,0
3373,42,0
3374,15,6
3375,18,0
3376,36,5
3377,35,0
3378,15,6
3379,17,5
3380,11,0
3381,6,5
3382,11,6
3383,15,0
3384,5,0
3385,23,0
3386,14,6
3387,10,6
3388,23,0
3389,40,0
3390,44,5
3391,11,6
3392,10,5
3393,16,0
3394,11,0
3395,27,0
3396,29,5
3397,12,0
3398,18,0
3399,24,17
3400,26,0
3401,6,0
3402,23,5
3403,24,0
3404,6,0
3405,38,0
3406,23,0
3407,38,5
3408,13,0
3409,10,0
3410,16,5
3411,11,0
3412,52,6
3413,33,0
3414,12,0
3415,34,0
3416,41,0
3417,23,0
3418,5,5
3419,10,6
3420,28,0
3421,5,0
3422,24,0
3423,17,0
3424,16,6
3425,63,0
3426,0,0
3427,57,0
3428,17,15
3429,0,0
3430,30,0
3431,31,0
3432,41,5
3433,15,0
3434,46,0
3435,86,0
3436,10,0
3437,11,5
3438,55,0
3439,6,5
3440,0,0
3441,18,0
3442,22,0
3443,23,6
3444,38,0
3445,28,0
3446,0,0
3447,6,0
3448,12,6
3449,34,0
3450,21,0
3451,12,0
3452,12,5
3453,24,0
3454,12,6
3455,6,0
3456,0,0
3457,6,0
3458,11,5
3459,0,0
3460,21,0
3461,22,6
3462,6,5
3463,5,0
3464,23,0
3465,5,0
3466,12,6
3467,17,0
3468,6,5
3469,28,5
3470,17,10
3471,10,6
3472,6,6
3473,35,0
3474,11,5
3475,26,17
3476,5,0
3477,6,0
3478,6,0
3479,12,5
3480,28,0
3481,11,6
3482,27,0
3483,28,0
3484,11,11
3485,10,0
3486,16,0
3487,62,5
3488,33,12
3489,6,0
3490,18,0
3491,11,0
3492,6,0
3493,5,0
3494,12,6
3495,39,0
3496,102,0
3497,42,0
3498,28,0
3499,5,0
3500,0,0
3501,23,0
3502,47,0
3503,6,5
3504,28,0
3505,17,6
3506,29,6
3507,45,12
3508,6,0
3509,10,0
3510,27,0
3511,36,0
3512,22,0
3513,12,0
3514,12,5
3515,34,6
3516,17,5
3517,16,0
3518,5,0
3519,28,0
3520,51,0
3521,17,5
3522,16,5
3523,27,0
3524,28,0
3525,17,0
3526,16,5
3527,56,0
3528,39,0
3529,6,0
3530,5,0
3531,107,0
3532,27,0
3533,12,11
3534,0,0
3535,36,5
3536,16,0
3537,24,0
3538,50,0
3539,11,0
3540,34,0
3541,29,0
3542,11,0
3543,2,0
3544,53,0
3545,24,0
3546,37,0
3547,73,0
3548,0,0
3549,11,0
3550,22,5
3551,7,6
3552,10,0
3553,11,5
3554,22,0
3555,92,0
3556,10,0
3557,5,0
3558,11,5
3559,17,0
3560,0,0
3561,61,0
3562,26,0
3563,28,5
3564,6,0
3565,26,0
3566,11,10
3567,29,0
3568,23,5
3569,24,5
3570,16,6
3571,12,5
3572,11,0
3573,28,0
3574,6,6
3575,6,0
3576,7,0
3577,6,0
3578,11,0
3579,21,0
3580,0,0
3581,12,5
3582,11,0
3583,29,0
3584,16,0
3585,23,0
3586,46,0
3587,39,0
3588,27,5
3589,5,0
3590,10,0
3591,6,0
3592,17,5
3593,17,0
3594,6,6
3595,10,6
3596,11,6
3597,17,0
3598,11,5
3599,5,0
3600,23,0
3601,6,5
3602,23,0
3603,6,0
3604,15,0
3605,22,0
3606,17,5
3607,12,0
3608,53,0
3609,33,0
3610,44,0
3611,63,0
3612,33,5
3613,87,0
3614,12,6
3615,6,0
3616,50,5
3617,6,0
3618,17,0
3619,47,0
3620,0,0
3621,23,6
3622,23,0
3623,80,0
3624,18,0
3625,12,0
3626,21,0
3627,11,0
3628,26,0
3629,11,0
3630,12,5
3631,22,0
3632,17,5
3633,6,0
3634,10,0
3635,6,6
3636,11,5
3637,0,0
3638,5,5
3639,6,6
3640,68,5
3641,12,0
3642,30,5
3643,6,6
3644,12,11
3645,6,5
3646,12,12
3647,18,11
3648,41,0
3649,22,8
3650,2,0
3651,11,0
3652,38,0
3653,21,6
3654,40,0
3655,36,0
3656,45,5
3657,45,0
3658,23,0
3659,34,0
3660,28,0
3661,60,0
3662,22,5
3663,23,6
3664,17,0
3665,6,0
3666,28,0
3667,27,0
3668,17,0
3669,33,0
3670,35,0
3671,37,0
3672,11,0
3673,16,0
3674,45,0
3675,10,5
3676,20,0
3677,40,0
3678,23,0
3679,0,0
3680,23,0
3681,46,0
3682,23,0
3683,24,0
3684,16,0
3685,12,0
3686,30,0
3687,15,0
3688,83,0
3689,22,6
3690,27,0
3691,34,0
3692,12,0
3693,10,0
3694,16,0
3695,5,0
3696,34,0
3697,35,0
3698,64,0
3699,29,0
3700,36,0
3701,43,0
3702,6,0
3703,27,0
3704,32,0
3705,16,0
3706,27,0
3707,36,0
3708,40,0
3709,112,0
3710,5,0
3711,17,0
3712,23,0
3713,26,0
3714,19,0
3715,16,0
3716,108,0
3717,18,0
3718,24,0
3719,6,0
3720,46,0
3721,5,0
3722,18,0
3723,23,17
3724,34,0
3725,26,0
3726,22,0
3727,36,0
3728,11,0
3729,10,0
3730,45,0
3731,6,0
3732,29,5
3733,29,0
3734,34,0
3735,11,0
3736,31,0
3737,39,0
3738,40,0
3739,23,0
3740,45,0
3741,23,0
3742,38,5
3743,24,5
3744,16,0
3745,17,0
3746,23,0
3747,6,0
3748,12,0
3749,17,0
3750,17,0
3751,16,0
3752,16,0
3753,21,0
3754,20,11
3755,28,0
3756,12,0
3757,11,0
3758,12,0
3759,17,0
3760,11,6
3761,89,0
3762,18,0
3763,16,0
3764,68,0
3765,58,0
3766,18,11
3767,65,0
3768,40,0
3769,23,0
3770,36,0
3771,17,0
3772,33,0
3773,10,5
3774,29,0
3775,23,0
3776,23,5
3777,76,0
3778,6,0
3779,30,0
3780,29,0
3781,10,0
3782,29,0
3783,6,0
3784,5,0
3785,5,0
3786,5,0
3787,11,5
3788,17,0
3789,12,0
3790,17,0
3791,23,0
3792,12,6
3793,30,0
3794,40,0
3795,12,0
3796,25,0
3797,27,6
3798,64,0
3799,39,0
3800,22,6
3801,12,0
3802,0,0
3803,43,0
3804,98,0
3805,46,0
3806,79,0
3807,46,0
3808,18,0
3809,23,0
3810,39,0
3811,6,0
3812,38,0
3813,23,0
3814,37,0
3815,40,7
3816,22,0
3817,22,0
3818,11,0
3819,15,6
3820,18,0
3821,5,0
3822,17,6
3823,6,5
3824,12,0
3825,11,0
3826,36,10
3827,40,0
3828,34,0
3829,54,0
3830,65,0
3831,28,6
3832,72,0
3833,29,0
3834,11,0
3835,12,0
3836,6,5
3837,30,0
3838,87,0
3839,58,0
3840,106,0
3841,10,5
3842,23,0
3843,36,5
3844,20,0
3845,41,0
3846,71,0
3847,12,0
3848,30,0
3849,52,0
3850,11,0
3851,21,0
3852,21,0
3853,28,0
3854,12,0
3855,6,0
3856,17,0
3857,33,0
3858,5,0
3859,75,0
3860,5,0
3861,16,0
3862,0,0
3863,6,6
3864,11,0
3865,27,0
3866,73,0
3867,17,0
3868,24,5
3869,6,5
3870,24,0
3871,12,11
3872,51,0
3873,17,0
3874,0,0
3875,40,0
3876,32,0
3877,17,0
3878,6,0
3879,88,0
3880,0,0
3881,28,0
3882,18,6
3883,12,0
3884,29,0
3885,18,6
3886,33,0
3887,6,0
3888,38,0
3889,10,2
3890,12,5
3891,29,0
3892,18,6
3893,17,5
3894,21,0
3895,17,0
3896,6,0
3897,54,6
3898,17,5
3899,30,0
3900,11,0
3901,11,6
3902,6,5
3903,36,0
3904,12,6
3905,6,0
3906,41,0
3907,18,6
3908,17,0
3909,41,0
3910,47,0
3911,46,0
3912,18,5
3913,35,0
3914,59,0
3915,18,2
3916,48,0
3917,31,0
3918,5,0
3919,24,0
3920,17,0
3921,12,5
3922,24,0
3923,15,0
3924,32,0
3925,5,0
3926,6,5
3927,6,0
3928,10,0
3929,17,0
3930,47,6
3931,11,5
3932,17,6
3933,28,0
3934,8,6
3935,10,0
3936,23,0
3937,27,5
3938,37,0
3939,10,0
3940,10,6
3941,23,0
3942,47,0
3943,44,0
3944,17,0
3945,6,6
3946,12,0
3947,12,11
3948,34,6
3949,22,0
3950,5,0
3951,15,6
3952,17,0
3953,45,2
3954,15,10
3955,17,0
3956,12,11
3957,33,0
3958,25,0
3959,23,0
3960,8,5
3961,6,0
3962,28,0
3963,67,11
3964,29,0
3965,6,6
3966,35,2
3967,17,0
3968,5,5
3969,17,10
3970,17,0
3971,12,0
3972,30,0
3973,17,11
3974,47,6
3975,33,0
3976,48,0
3977,5,5
3978,21,0
3979,10,0
3980,28,6
3981,18,0
3982,5,0
3983,41,6
3984,0,0
3985,17,5
3986,6,0
3987,46,0
3988,36,0
3989,5,0
3990,27,0
3991,6,0
3992,33,5
3993,11,0
3994,0,0
3995,22,0
3996,16,0
3997,52,0
3998,30,0
3999,16,0
4000,24,0
4001,25,6
4002,29,12
4003,18,0
4004,12,0
4005,11,5
4006,34,6
4007,33,0
4008,22,0
4009,41,0
4010,29,5
4011,70,0
4012,16,0
4013,29,0
4014,22,0
4015,45,0
4016,6,5
4017,0,0
4018,6,0
4019,16,6
4020,11,6
4021,48,11
4022,48,6
4023,6,0
4024,10,5
4025,31,6
4026,44,0
4027,32,0
4028,11,6
4029,11,6
4030,23,5
4031,17,12
4032,11,0
4033,6,0
4034,11,2
4035,16,0
4036,32,0
4037,6,0
4038,17,0
4039,16,0
4040,41,0
4041,17,0
4042,6,5
4043,16,6
4044,12,5
4045,6,0
4046,10,6
4047,41,0
4048,11,0
4049,28,0
4050,18,0
4051,6,0
4052,41,0
4053,11,0
4054,52,0
4055,6,0
4056,6,6
4057,16,0
4058,6,6
4059,11,6
4060,24,0
4061,17,0
4062,29,0
4063,17,11
4064,42,0
4065,32,0
4066,12,0
4067,22,6
4068,23,11
4069,45,0
4070,18,5
4071,11,0
4072,10,5
4073,12,6
4074,12,0
4075,16,6
4076,23,5
4077,6,6
4078,5,0
4079,11,0
4080,26,0
4081,16,0
4082,16,0
4083,42,0
4084,16,0
4085,28,0
4086,12,6
4087,23,0
4088,12,5
4089,62,0
4090,16,5
4091,24,0
4092,11,11
4093,35,0
4094,22,13
4095,16,0
4096,5,0
4097,17,0
4098,34,0
4099,12,2
4100,6,0
4101,16,5
4102,38,0
4103,28,0
4104,6,0
4105,22,0
4106,14,6
4107,29,5
4108,15,5
4109,17,16
4110,40,5
4111,29,6
4112,12,6
4113,12,10
4114,18,6
4115,27,5
4116,6,0
4117,22,0
4118,23,0
4119,12,6
4120,28,0
4121,40,5
4122,107,0
4123,6,2
4124,72,0
4125,47,0
4126,17,5
4127,23,0
4128,30,0
4129,29,0
4130,6,0
4131,12,0
4132,10,0
4133,10,0
